time,v(1),i(V1),v(X0.q)
1.0002280e+00,2.8651315e-03,-1.2566327e-06,2.8651292e-10
1.0003280e+00,4.1217666e-03,-1.2566255e-06,4.1217583e-10
1.0004280e+00,5.3784001e-03,-1.2566184e-06,5.3783802e-10
1.0005280e+00,6.6350315e-03,-1.2566068e-06,6.6349928e-10
1.0006280e+00,7.8916603e-03,-1.2565953e-06,7.8915938e-10
1.0007280e+00,9.1482859e-03,-1.2565793e-06,9.1481811e-10
1.0008280e+00,1.0404908e-02,-1.2565634e-06,1.0404752e-09
1.0009280e+00,1.1661526e-02,-1.2565431e-06,1.1661306e-09
1.0010280e+00,1.2918139e-02,-1.2565229e-06,1.2917839e-09
1.0011280e+00,1.4174747e-02,-1.2564982e-06,1.4174349e-09
1.0012280e+00,1.5431350e-02,-1.2564736e-06,1.5430835e-09
1.0013280e+00,1.6687947e-02,-1.2564445e-06,1.6687294e-09
1.0014280e+00,1.7944536e-02,-1.2564155e-06,1.7943724e-09
1.0015280e+00,1.9201119e-02,-1.2563820e-06,1.9200123e-09
1.0016280e+00,2.0457695e-02,-1.2563487e-06,2.0456488e-09
1.0017280e+00,2.1714262e-02,-1.2563109e-06,2.1712818e-09
1.0018280e+00,2.2970820e-02,-1.2562732e-06,2.2969110e-09
1.0019280e+00,2.4227370e-02,-1.2562310e-06,2.4225362e-09
1.0020280e+00,2.5483910e-02,-1.2561889e-06,2.5481572e-09
1.0021280e+00,2.6740440e-02,-1.2561423e-06,2.6737738e-09
1.0022280e+00,2.7996959e-02,-1.2560959e-06,2.7993857e-09
1.0023280e+00,2.9253468e-02,-1.2560450e-06,2.9249927e-09
1.0024280e+00,3.0509964e-02,-1.2559941e-06,3.0505947e-09
1.0025280e+00,3.1766449e-02,-1.2559388e-06,3.1761913e-09
1.0026280e+00,3.3022921e-02,-1.2558837e-06,3.3017825e-09
1.0027280e+00,3.4279380e-02,-1.2558240e-06,3.4273678e-09
1.0028280e+00,3.5535826e-02,-1.2557645e-06,3.5529473e-09
1.0029280e+00,3.6792258e-02,-1.2557004e-06,3.6785205e-09
1.0030280e+00,3.8048675e-02,-1.2556365e-06,3.8040874e-09
1.0031280e+00,3.9305077e-02,-1.2555682e-06,3.9296476e-09
1.0032280e+00,4.0561463e-02,-1.2554999e-06,4.0552010e-09
1.0033280e+00,4.1817834e-02,-1.2554271e-06,4.1807473e-09
1.0034280e+00,4.3074188e-02,-1.2553545e-06,4.3062864e-09
1.0035280e+00,4.4330525e-02,-1.2552774e-06,4.4318180e-09
1.0036280e+00,4.5586844e-02,-1.2552004e-06,4.5573419e-09
1.0037280e+00,4.6843146e-02,-1.2551190e-06,4.6828579e-09
1.0038280e+00,4.8099429e-02,-1.2550376e-06,4.8083657e-09
1.0039280e+00,4.9355693e-02,-1.2549518e-06,4.9338652e-09
1.0040280e+00,5.0611937e-02,-1.2548661e-06,5.0593561e-09
1.0041280e+00,5.1868162e-02,-1.2547759e-06,5.1848382e-09
1.0042280e+00,5.3124366e-02,-1.2546859e-06,5.3103113e-09
1.0043280e+00,5.4380549e-02,-1.2545914e-06,5.4357751e-09
1.0044280e+00,5.5636711e-02,-1.2544970e-06,5.5612296e-09
1.0045280e+00,5.6892850e-02,-1.2543981e-06,5.6866743e-09
1.0046280e+00,5.8148968e-02,-1.2542993e-06,5.8121092e-09
1.0047280e+00,5.9405062e-02,-1.2541961e-06,5.9375339e-09
1.0048280e+00,6.0661133e-02,-1.2540930e-06,6.0629484e-09
1.0049280e+00,6.1917180e-02,-1.2539854e-06,6.1883523e-09
1.0050280e+00,6.3173202e-02,-1.2538780e-06,6.3137455e-09
1.0051280e+00,6.4429199e-02,-1.2537661e-06,6.4391277e-09
1.0052280e+00,6.5685171e-02,-1.2536543e-06,6.5644987e-09
1.0053280e+00,6.6941118e-02,-1.2535380e-06,6.6898583e-09
1.0054280e+00,6.8197037e-02,-1.2534219e-06,6.8152063e-09
1.0055280e+00,6.9452930e-02,-1.2533013e-06,6.9405425e-09
1.0056280e+00,7.0708795e-02,-1.2531808e-06,7.0658666e-09
1.0057280e+00,7.1964633e-02,-1.2530559e-06,7.1911784e-09
1.0058280e+00,7.3220442e-02,-1.2529311e-06,7.3164778e-09
1.0059280e+00,7.4476222e-02,-1.2528018e-06,7.4417644e-09
1.0060280e+00,7.5731973e-02,-1.2526727e-06,7.5670382e-09
1.0061280e+00,7.6987693e-02,-1.2525391e-06,7.6922988e-09
1.0062280e+00,7.8243384e-02,-1.2524056e-06,7.8175460e-09
1.0063280e+00,7.9499043e-02,-1.2522677e-06,7.9427797e-09
1.0064280e+00,8.0754671e-02,-1.2521299e-06,8.0679995e-09
1.0065280e+00,8.2010268e-02,-1.2519877e-06,8.1932054e-09
1.0066280e+00,8.3265832e-02,-1.2518456e-06,8.3183971e-09
1.0067280e+00,8.4521363e-02,-1.2516990e-06,8.4435743e-09
1.0068280e+00,8.5776860e-02,-1.2515526e-06,8.5687369e-09
1.0069280e+00,8.7032324e-02,-1.2514017e-06,8.6938846e-09
1.0070280e+00,8.8287753e-02,-1.2512509e-06,8.8190172e-09
1.0071280e+00,8.9543148e-02,-1.2510957e-06,8.9441346e-09
1.0072280e+00,9.0798507e-02,-1.2509406e-06,9.0692364e-09
1.0073280e+00,9.2053831e-02,-1.2507811e-06,9.1943225e-09
1.0074280e+00,9.3309118e-02,-1.2506217e-06,9.3193926e-09
1.0075280e+00,9.4564368e-02,-1.2504579e-06,9.4444466e-09
1.0076280e+00,9.5819581e-02,-1.2502942e-06,9.5694842e-09
1.0077280e+00,9.7074756e-02,-1.2501260e-06,9.6945052e-09
1.0078280e+00,9.8329892e-02,-1.2499580e-06,9.8195094e-09
1.0079280e+00,9.9584990e-02,-1.2497856e-06,9.9444966e-09
1.0080280e+00,1.0084005e-01,-1.2496133e-06,1.0069467e-08
1.0081280e+00,1.0209507e-01,-1.2494366e-06,1.0194419e-08
1.0082280e+00,1.0335005e-01,-1.2492600e-06,1.0319354e-08
1.0083280e+00,1.0460498e-01,-1.2490789e-06,1.0444271e-08
1.0084280e+00,1.0585988e-01,-1.2488980e-06,1.0569170e-08
1.0085280e+00,1.0711473e-01,-1.2487127e-06,1.0694050e-08
1.0086280e+00,1.0836955e-01,-1.2485275e-06,1.0818912e-08
1.0087280e+00,1.0962432e-01,-1.2483379e-06,1.0943755e-08
1.0088280e+00,1.1087904e-01,-1.2481484e-06,1.1068580e-08
1.0089280e+00,1.1213372e-01,-1.2479545e-06,1.1193385e-08
1.0090280e+00,1.1338836e-01,-1.2477608e-06,1.1318171e-08
1.0091280e+00,1.1464296e-01,-1.2475626e-06,1.1442937e-08
1.0092280e+00,1.1589750e-01,-1.2473646e-06,1.1567683e-08
1.0093280e+00,1.1715201e-01,-1.2471621e-06,1.1692410e-08
1.0094280e+00,1.1840646e-01,-1.2469598e-06,1.1817116e-08
1.0095280e+00,1.1966087e-01,-1.2467531e-06,1.1941801e-08
1.0096280e+00,1.2091523e-01,-1.2465465e-06,1.2066466e-08
1.0097280e+00,1.2216955e-01,-1.2463355e-06,1.2191110e-08
1.0098280e+00,1.2342382e-01,-1.2461247e-06,1.2315733e-08
1.0099280e+00,1.2467803e-01,-1.2459094e-06,1.2440335e-08
1.0100280e+00,1.2593220e-01,-1.2456943e-06,1.2564915e-08
1.0101280e+00,1.2718632e-01,-1.2454748e-06,1.2689474e-08
1.0102280e+00,1.2844039e-01,-1.2452554e-06,1.2814010e-08
1.0103280e+00,1.2969441e-01,-1.2450316e-06,1.2938525e-08
1.0104280e+00,1.3094837e-01,-1.2448080e-06,1.3063017e-08
1.0105280e+00,1.3220229e-01,-1.2445800e-06,1.3187486e-08
1.0106280e+00,1.3345615e-01,-1.2443521e-06,1.3311933e-08
1.0107280e+00,1.3470996e-01,-1.2441199e-06,1.3436356e-08
1.0108280e+00,1.3596372e-01,-1.2438878e-06,1.3560757e-08
1.0109280e+00,1.3721742e-01,-1.2436512e-06,1.3685133e-08
1.0110280e+00,1.3847107e-01,-1.2434149e-06,1.3809487e-08
1.0111280e+00,1.3972466e-01,-1.2431742e-06,1.3933816e-08
1.0112280e+00,1.4097820e-01,-1.2429336e-06,1.4058122e-08
1.0113280e+00,1.4223168e-01,-1.2426886e-06,1.4182403e-08
1.0114280e+00,1.4348511e-01,-1.2424438e-06,1.4306659e-08
1.0115280e+00,1.4473848e-01,-1.2421946e-06,1.4430891e-08
1.0116280e+00,1.4599180e-01,-1.2419456e-06,1.4555098e-08
1.0117280e+00,1.4724505e-01,-1.2416922e-06,1.4679280e-08
1.0118280e+00,1.4849825e-01,-1.2414389e-06,1.4803437e-08
1.0119280e+00,1.4975139e-01,-1.2411813e-06,1.4927568e-08
1.0120280e+00,1.5100447e-01,-1.2409238e-06,1.5051673e-08
1.0121280e+00,1.5225749e-01,-1.2406620e-06,1.5175752e-08
1.0122280e+00,1.5351045e-01,-1.2404003e-06,1.5299805e-08
1.0123280e+00,1.5476335e-01,-1.2401343e-06,1.5423832e-08
1.0124280e+00,1.5601619e-01,-1.2398684e-06,1.5547832e-08
1.0125280e+00,1.5726896e-01,-1.2395981e-06,1.5671806e-08
1.0126280e+00,1.5852168e-01,-1.2393281e-06,1.5795752e-08
1.0127280e+00,1.5977433e-01,-1.2390536e-06,1.5919671e-08
1.0128280e+00,1.6102692e-01,-1.2387794e-06,1.6043563e-08
1.0129280e+00,1.6227944e-01,-1.2385008e-06,1.6167427e-08
1.0130280e+00,1.6353191e-01,-1.2382223e-06,1.6291263e-08
1.0131280e+00,1.6478430e-01,-1.2379395e-06,1.6415071e-08
1.0132280e+00,1.6603663e-01,-1.2376569e-06,1.6538851e-08
1.0133280e+00,1.6728890e-01,-1.2373699e-06,1.6662602e-08
1.0134280e+00,1.6854110e-01,-1.2370831e-06,1.6786325e-08
1.0135280e+00,1.6979323e-01,-1.2367920e-06,1.6910018e-08
1.0136280e+00,1.7104530e-01,-1.2365010e-06,1.7033683e-08
1.0137280e+00,1.7229730e-01,-1.2362057e-06,1.7157318e-08
1.0138280e+00,1.7354923e-01,-1.2359106e-06,1.7280924e-08
1.0139280e+00,1.7480109e-01,-1.2356111e-06,1.7404500e-08
1.0140280e+00,1.7605289e-01,-1.2353118e-06,1.7528046e-08
1.0141280e+00,1.7730461e-01,-1.2350082e-06,1.7651562e-08
1.0142280e+00,1.7855627e-01,-1.2347048e-06,1.7775048e-08
1.0143280e+00,1.7980785e-01,-1.2343970e-06,1.7898503e-08
1.0144280e+00,1.8105936e-01,-1.2340894e-06,1.8021928e-08
1.0145280e+00,1.8231080e-01,-1.2337775e-06,1.8145321e-08
1.0146280e+00,1.8356217e-01,-1.2334658e-06,1.8268683e-08
1.0147280e+00,1.8481347e-01,-1.2331498e-06,1.8392014e-08
1.0148280e+00,1.8606469e-01,-1.2328339e-06,1.8515313e-08
1.0149280e+00,1.8731584e-01,-1.2325138e-06,1.8638580e-08
1.0150280e+00,1.8856692e-01,-1.2321938e-06,1.8761816e-08
1.0151280e+00,1.8981792e-01,-1.2318695e-06,1.8885019e-08
1.0152280e+00,1.9106885e-01,-1.2315455e-06,1.9008190e-08
1.0153280e+00,1.9231970e-01,-1.2312170e-06,1.9131328e-08
1.0154280e+00,1.9357048e-01,-1.2308889e-06,1.9254433e-08
1.0155280e+00,1.9482118e-01,-1.2305563e-06,1.9377505e-08
1.0156280e+00,1.9607180e-01,-1.2302241e-06,1.9500544e-08
1.0157280e+00,1.9732234e-01,-1.2298874e-06,1.9623550e-08
1.0158280e+00,1.9857281e-01,-1.2295511e-06,1.9746522e-08
1.0159280e+00,1.9982320e-01,-1.2292104e-06,1.9869460e-08
1.0160280e+00,2.0107351e-01,-1.2288699e-06,1.9992364e-08
1.0161280e+00,2.0232374e-01,-1.2285251e-06,2.0115234e-08
1.0162280e+00,2.0357389e-01,-1.2281806e-06,2.0238069e-08
1.0163280e+00,2.0482396e-01,-1.2278317e-06,2.0360870e-08
1.0164280e+00,2.0607395e-01,-1.2274831e-06,2.0483635e-08
1.0165280e+00,2.0732386e-01,-1.2271301e-06,2.0606366e-08
1.0166280e+00,2.0857368e-01,-1.2267774e-06,2.0729061e-08
1.0167280e+00,2.0982343e-01,-1.2264204e-06,2.0851721e-08
1.0168280e+00,2.1107309e-01,-1.2260637e-06,2.0974345e-08
1.0169280e+00,2.1232266e-01,-1.2257026e-06,2.1096934e-08
1.0170280e+00,2.1357216e-01,-1.2253418e-06,2.1219486e-08
1.0171280e+00,2.1482157e-01,-1.2249767e-06,2.1342002e-08
1.0172280e+00,2.1607089e-01,-1.2246118e-06,2.1464481e-08
1.0173280e+00,2.1732013e-01,-1.2242427e-06,2.1586924e-08
1.0174280e+00,2.1856929e-01,-1.2238738e-06,2.1709330e-08
1.0175280e+00,2.1981835e-01,-1.2235006e-06,2.1831699e-08
1.0176280e+00,2.2106733e-01,-1.2231277e-06,2.1954030e-08
1.0177280e+00,2.2231623e-01,-1.2227504e-06,2.2076324e-08
1.0178280e+00,2.2356503e-01,-1.2223735e-06,2.2198580e-08
1.0179280e+00,2.2481375e-01,-1.2219922e-06,2.2320798e-08
1.0180280e+00,2.2606238e-01,-1.2216113e-06,2.2442979e-08
1.0181280e+00,2.2731092e-01,-1.2212260e-06,2.2565120e-08
1.0182280e+00,2.2855937e-01,-1.2208411e-06,2.2687224e-08
1.0183280e+00,2.2980772e-01,-1.2204518e-06,2.2809288e-08
1.0184280e+00,2.3105599e-01,-1.2200628e-06,2.2931314e-08
1.0185280e+00,2.3230417e-01,-1.2196696e-06,2.3053301e-08
1.0186280e+00,2.3355226e-01,-1.2192766e-06,2.3175248e-08
1.0187280e+00,2.3480025e-01,-1.2188794e-06,2.3297156e-08
1.0188280e+00,2.3604815e-01,-1.2184824e-06,2.3419024e-08
1.0189280e+00,2.3729596e-01,-1.2180812e-06,2.3540852e-08
1.0190280e+00,2.3854367e-01,-1.2176803e-06,2.3662640e-08
1.0191280e+00,2.3979129e-01,-1.2172751e-06,2.3784388e-08
1.0192280e+00,2.4103882e-01,-1.2168702e-06,2.3906095e-08
1.0193280e+00,2.4228624e-01,-1.2164610e-06,2.4027762e-08
1.0194280e+00,2.4353358e-01,-1.2160522e-06,2.4149388e-08
1.0195280e+00,2.4478082e-01,-1.2156391e-06,2.4270972e-08
1.0196280e+00,2.4602796e-01,-1.2152263e-06,2.4392515e-08
1.0197280e+00,2.4727500e-01,-1.2148092e-06,2.4514017e-08
1.0198280e+00,2.4852195e-01,-1.2143925e-06,2.4635477e-08
1.0199280e+00,2.4976880e-01,-1.2139715e-06,2.4756895e-08
1.0200280e+00,2.5101555e-01,-1.2135508e-06,2.4878272e-08
1.0201280e+00,2.5226220e-01,-1.2131259e-06,2.4999605e-08
1.0202280e+00,2.5350875e-01,-1.2127013e-06,2.5120897e-08
1.0203280e+00,2.5475520e-01,-1.2122724e-06,2.5242145e-08
1.0204280e+00,2.5600155e-01,-1.2118439e-06,2.5363351e-08
1.0205280e+00,2.5724780e-01,-1.2114111e-06,2.5484514e-08
1.0206280e+00,2.5849395e-01,-1.2109787e-06,2.5605633e-08
1.0207280e+00,2.5973999e-01,-1.2105420e-06,2.5726709e-08
1.0208280e+00,2.6098594e-01,-1.2101057e-06,2.5847742e-08
1.0209280e+00,2.6223178e-01,-1.2096651e-06,2.5968730e-08
1.0210280e+00,2.6347751e-01,-1.2092249e-06,2.6089675e-08
1.0211280e+00,2.6472315e-01,-1.2087804e-06,2.6210575e-08
1.0212280e+00,2.6596867e-01,-1.2083363e-06,2.6331431e-08
1.0213280e+00,2.6721410e-01,-1.2078880e-06,2.6452242e-08
1.0214280e+00,2.6845942e-01,-1.2074400e-06,2.6573009e-08
1.0215280e+00,2.6970463e-01,-1.2069878e-06,2.6693730e-08
1.0216280e+00,2.7094973e-01,-1.2065360e-06,2.6814406e-08
1.0217280e+00,2.7219473e-01,-1.2060799e-06,2.6935037e-08
1.0218280e+00,2.7343962e-01,-1.2056242e-06,2.7055622e-08
1.0219280e+00,2.7468440e-01,-1.2051643e-06,2.7176162e-08
1.0220280e+00,2.7592908e-01,-1.2047048e-06,2.7296655e-08
1.0221280e+00,2.7717364e-01,-1.2042410e-06,2.7417102e-08
1.0222280e+00,2.7841810e-01,-1.2037777e-06,2.7537503e-08
1.0223280e+00,2.7966245e-01,-1.2033101e-06,2.7657858e-08
1.0224280e+00,2.8090668e-01,-1.2028429e-06,2.7778165e-08
1.0225280e+00,2.8215081e-01,-1.2023715e-06,2.7898426e-08
1.0226280e+00,2.8339482e-01,-1.2019004e-06,2.8018640e-08
1.0227280e+00,2.8463872e-01,-1.2014252e-06,2.8138806e-08
1.0228280e+00,2.8588251e-01,-1.2009504e-06,2.8258925e-08
1.0229280e+00,2.8712619e-01,-1.2004714e-06,2.8378996e-08
1.0230280e+00,2.8836975e-01,-1.1999927e-06,2.8499019e-08
1.0231280e+00,2.8961320e-01,-1.1995099e-06,2.8618994e-08
1.0232280e+00,2.9085654e-01,-1.1990275e-06,2.8738921e-08
1.0233280e+00,2.9209976e-01,-1.1985409e-06,2.8858799e-08
1.0234280e+00,2.9334286e-01,-1.1980547e-06,2.8978629e-08
1.0235280e+00,2.9458585e-01,-1.1975643e-06,2.9098410e-08
1.0236280e+00,2.9582872e-01,-1.1970743e-06,2.9218142e-08
1.0237280e+00,2.9707148e-01,-1.1965802e-06,2.9337825e-08
1.0238280e+00,2.9831412e-01,-1.1960865e-06,2.9457458e-08
1.0239280e+00,2.9955664e-01,-1.1955885e-06,2.9577042e-08
1.0240280e+00,3.0079904e-01,-1.1950911e-06,2.9696576e-08
1.0241280e+00,3.0204132e-01,-1.1945894e-06,2.9816060e-08
1.0242280e+00,3.0328349e-01,-1.1940882e-06,2.9935494e-08
1.0243280e+00,3.0452553e-01,-1.1935828e-06,3.0054877e-08
1.0244280e+00,3.0576746e-01,-1.1930779e-06,3.0174210e-08
1.0245280e+00,3.0700926e-01,-1.1925687e-06,3.0293493e-08
1.0246280e+00,3.0825094e-01,-1.1920601e-06,3.0412724e-08
1.0247280e+00,3.0949250e-01,-1.1915472e-06,3.0531905e-08
1.0248280e+00,3.1073394e-01,-1.1910349e-06,3.0651034e-08
1.0249280e+00,3.1197526e-01,-1.1905183e-06,3.0770111e-08
1.0250280e+00,3.1321645e-01,-1.1900023e-06,3.0889137e-08
1.0251280e+00,3.1445752e-01,-1.1894820e-06,3.1008112e-08
1.0252280e+00,3.1569847e-01,-1.1889623e-06,3.1127034e-08
1.0253280e+00,3.1693929e-01,-1.1884383e-06,3.1245904e-08
1.0254280e+00,3.1817998e-01,-1.1879149e-06,3.1364721e-08
1.0255280e+00,3.1942055e-01,-1.1873873e-06,3.1483487e-08
1.0256280e+00,3.2066100e-01,-1.1868602e-06,3.1602199e-08
1.0257280e+00,3.2190131e-01,-1.1863289e-06,3.1720858e-08
1.0258280e+00,3.2314150e-01,-1.1857981e-06,3.1839465e-08
1.0259280e+00,3.2438156e-01,-1.1852632e-06,3.1958018e-08
1.0260280e+00,3.2562150e-01,-1.1847288e-06,3.2076517e-08
1.0261280e+00,3.2686130e-01,-1.1841903e-06,3.2194963e-08
1.0262280e+00,3.2810098e-01,-1.1836522e-06,3.2313355e-08
1.0263280e+00,3.2934053e-01,-1.1831100e-06,3.2431694e-08
1.0264280e+00,3.3057995e-01,-1.1825683e-06,3.2549978e-08
1.0265280e+00,3.3181923e-01,-1.1820225e-06,3.2668207e-08
1.0266280e+00,3.3305839e-01,-1.1814772e-06,3.2786382e-08
1.0267280e+00,3.3429741e-01,-1.1809278e-06,3.2904502e-08
1.0268280e+00,3.3553630e-01,-1.1803789e-06,3.3022568e-08
1.0269280e+00,3.3677506e-01,-1.1798258e-06,3.3140578e-08
1.0270280e+00,3.3801369e-01,-1.1792733e-06,3.3258533e-08
1.0271280e+00,3.3925218e-01,-1.1787167e-06,3.3376432e-08
1.0272280e+00,3.4049054e-01,-1.1781606e-06,3.3494276e-08
1.0273280e+00,3.4172877e-01,-1.1776004e-06,3.3612064e-08
1.0274280e+00,3.4296686e-01,-1.1770408e-06,3.3729796e-08
1.0275280e+00,3.4420481e-01,-1.1764770e-06,3.3847472e-08
1.0276280e+00,3.4544263e-01,-1.1759138e-06,3.3965092e-08
1.0277280e+00,3.4668032e-01,-1.1753465e-06,3.4082655e-08
1.0278280e+00,3.4791786e-01,-1.1747797e-06,3.4200161e-08
1.0279280e+00,3.4915527e-01,-1.1742088e-06,3.4317610e-08
1.0280280e+00,3.5039254e-01,-1.1736385e-06,3.4435003e-08
1.0281280e+00,3.5162967e-01,-1.1730641e-06,3.4552338e-08
1.0282280e+00,3.5286667e-01,-1.1724902e-06,3.4669616e-08
1.0283280e+00,3.5410352e-01,-1.1719123e-06,3.4786836e-08
1.0284280e+00,3.5534023e-01,-1.1713349e-06,3.4903998e-08
1.0285280e+00,3.5657681e-01,-1.1707535e-06,3.5021103e-08
1.0286280e+00,3.5781324e-01,-1.1701726e-06,3.5138149e-08
1.0287280e+00,3.5904953e-01,-1.1695877e-06,3.5255137e-08
1.0288280e+00,3.6028568e-01,-1.1690033e-06,3.5372066e-08
1.0289280e+00,3.6152169e-01,-1.1684149e-06,3.5488937e-08
1.0290280e+00,3.6275756e-01,-1.1678270e-06,3.5605749e-08
1.0291280e+00,3.6399328e-01,-1.1672351e-06,3.5722503e-08
1.0292280e+00,3.6522886e-01,-1.1666438e-06,3.5839197e-08
1.0293280e+00,3.6646429e-01,-1.1660484e-06,3.5955831e-08
1.0294280e+00,3.6769958e-01,-1.1654536e-06,3.6072406e-08
1.0295280e+00,3.6893472e-01,-1.1648548e-06,3.6188922e-08
1.0296280e+00,3.7016972e-01,-1.1642566e-06,3.6305377e-08
1.0297280e+00,3.7140457e-01,-1.1636543e-06,3.6421773e-08
1.0298280e+00,3.7263928e-01,-1.1630526e-06,3.6538108e-08
1.0299280e+00,3.7387384e-01,-1.1624469e-06,3.6654383e-08
1.0300280e+00,3.7510825e-01,-1.1618418e-06,3.6770598e-08
1.0301280e+00,3.7634251e-01,-1.1612327e-06,3.6886751e-08
1.0302280e+00,3.7757663e-01,-1.1606241e-06,3.7002844e-08
1.0303280e+00,3.7881059e-01,-1.1600116e-06,3.7118876e-08
1.0304280e+00,3.8004441e-01,-1.1593997e-06,3.7234846e-08
1.0305280e+00,3.8127807e-01,-1.1587837e-06,3.7350756e-08
1.0306280e+00,3.8251159e-01,-1.1581684e-06,3.7466603e-08
1.0307280e+00,3.8374495e-01,-1.1575491e-06,3.7582389e-08
1.0308280e+00,3.8497817e-01,-1.1569304e-06,3.7698113e-08
1.0309280e+00,3.8621123e-01,-1.1563077e-06,3.7813775e-08
1.0310280e+00,3.8744414e-01,-1.1556856e-06,3.7929375e-08
1.0311280e+00,3.8867689e-01,-1.1550596e-06,3.8044912e-08
1.0312280e+00,3.8990949e-01,-1.1544342e-06,3.8160387e-08
1.0313280e+00,3.9114194e-01,-1.1538047e-06,3.8275799e-08
1.0314280e+00,3.9237423e-01,-1.1531760e-06,3.8391148e-08
1.0315280e+00,3.9360637e-01,-1.1525432e-06,3.8506434e-08
1.0316280e+00,3.9483836e-01,-1.1519111e-06,3.8621656e-08
1.0317280e+00,3.9607018e-01,-1.1512751e-06,3.8736816e-08
1.0318280e+00,3.9730185e-01,-1.1506396e-06,3.8851911e-08
1.0319280e+00,3.9853337e-01,-1.1500003e-06,3.8966943e-08
1.0320280e+00,3.9976473e-01,-1.1493615e-06,3.9081911e-08
1.0321280e+00,4.0099592e-01,-1.1487188e-06,3.9196815e-08
1.0322280e+00,4.0222696e-01,-1.1480768e-06,3.9311655e-08
1.0323280e+00,4.0345785e-01,-1.1474308e-06,3.9426431e-08
1.0324280e+00,4.0468857e-01,-1.1467855e-06,3.9541141e-08
1.0325280e+00,4.0591913e-01,-1.1461363e-06,3.9655787e-08
1.0326280e+00,4.0714953e-01,-1.1454877e-06,3.9770369e-08
1.0327280e+00,4.0837978e-01,-1.1448352e-06,3.9884885e-08
1.0328280e+00,4.0960986e-01,-1.1441833e-06,3.9999336e-08
1.0329280e+00,4.1083978e-01,-1.1435276e-06,4.0113721e-08
1.0330280e+00,4.1206953e-01,-1.1428725e-06,4.0228041e-08
1.0331280e+00,4.1329913e-01,-1.1422135e-06,4.0342296e-08
1.0332280e+00,4.1452856e-01,-1.1415552e-06,4.0456484e-08
1.0333280e+00,4.1575783e-01,-1.1408929e-06,4.0570606e-08
1.0334280e+00,4.1698693e-01,-1.1402314e-06,4.0684663e-08
1.0335280e+00,4.1821587e-01,-1.1395659e-06,4.0798652e-08
1.0336280e+00,4.1944464e-01,-1.1389012e-06,4.0912576e-08
1.0337280e+00,4.2067325e-01,-1.1382325e-06,4.1026433e-08
1.0338280e+00,4.2190169e-01,-1.1375646e-06,4.1140222e-08
1.0339280e+00,4.2312997e-01,-1.1368927e-06,4.1253945e-08
1.0340280e+00,4.2435807e-01,-1.1362216e-06,4.1367601e-08
1.0341280e+00,4.2558601e-01,-1.1355465e-06,4.1481189e-08
1.0342280e+00,4.2681379e-01,-1.1348722e-06,4.1594710e-08
1.0343280e+00,4.2804139e-01,-1.1341941e-06,4.1708164e-08
1.0344280e+00,4.2926883e-01,-1.1335166e-06,4.1821549e-08
1.0345280e+00,4.3049609e-01,-1.1328352e-06,4.1934867e-08
1.0346280e+00,4.3172319e-01,-1.1321546e-06,4.2048116e-08
1.0347280e+00,4.3295011e-01,-1.1314701e-06,4.2161297e-08
1.0348280e+00,4.3417687e-01,-1.1307864e-06,4.2274410e-08
1.0349280e+00,4.3540345e-01,-1.1300988e-06,4.2387455e-08
1.0350280e+00,4.3662986e-01,-1.1294119e-06,4.2500430e-08
1.0351280e+00,4.3785610e-01,-1.1287212e-06,4.2613337e-08
1.0352280e+00,4.3908216e-01,-1.1280312e-06,4.2726174e-08
1.0353280e+00,4.4030806e-01,-1.1273374e-06,4.2838943e-08
1.0354280e+00,4.4153378e-01,-1.1266443e-06,4.2951642e-08
1.0355280e+00,4.4275932e-01,-1.1259474e-06,4.3064271e-08
1.0356280e+00,4.4398469e-01,-1.1252513e-06,4.3176831e-08
1.0357280e+00,4.4520988e-01,-1.1245513e-06,4.3289322e-08
1.0358280e+00,4.4643490e-01,-1.1238520e-06,4.3401742e-08
1.0359280e+00,4.4765974e-01,-1.1231490e-06,4.3514092e-08
1.0360280e+00,4.4888441e-01,-1.1224467e-06,4.3626372e-08
1.0361280e+00,4.5010890e-01,-1.1217406e-06,4.3738581e-08
1.0362280e+00,4.5133321e-01,-1.1210353e-06,4.3850720e-08
1.0363280e+00,4.5255734e-01,-1.1203261e-06,4.3962788e-08
1.0364280e+00,4.5378130e-01,-1.1196178e-06,4.4074785e-08
1.0365280e+00,4.5500507e-01,-1.1189056e-06,4.4186711e-08
1.0366280e+00,4.5622867e-01,-1.1181943e-06,4.4298566e-08
1.0367280e+00,4.5745208e-01,-1.1174791e-06,4.4410350e-08
1.0368280e+00,4.5867531e-01,-1.1167647e-06,4.4522062e-08
1.0369280e+00,4.5989837e-01,-1.1160465e-06,4.4633703e-08
1.0370280e+00,4.6112124e-01,-1.1153292e-06,4.4745271e-08
1.0371280e+00,4.6234393e-01,-1.1146080e-06,4.4856768e-08
1.0372280e+00,4.6356644e-01,-1.1138877e-06,4.4968193e-08
1.0373280e+00,4.6478876e-01,-1.1131636e-06,4.5079546e-08
1.0374280e+00,4.6601090e-01,-1.1124402e-06,4.5190826e-08
1.0375280e+00,4.6723286e-01,-1.1117132e-06,4.5302033e-08
1.0376280e+00,4.6845463e-01,-1.1109869e-06,4.5413168e-08
1.0377280e+00,4.6967622e-01,-1.1102569e-06,4.5524231e-08
1.0378280e+00,4.7089762e-01,-1.1095277e-06,4.5635220e-08
