time,v(i1),v(X0.Q),v(X0.x)
1.6848982e-05,-1.2539744e+00,-1.2521371e-12,9.9853478e-13
1.6858982e-05,-1.2513823e+00,-1.2495488e-12,9.9853478e-13
1.6868982e-05,-1.2487778e+00,-1.2469481e-12,9.9853478e-13
1.6878982e-05,-1.2461610e+00,-1.2443351e-12,9.9853478e-13
1.6888982e-05,-1.2435319e+00,-1.2417099e-12,9.9853478e-13
1.6898982e-05,-1.2408905e+00,-1.2390724e-12,9.9853478e-13
1.6908982e-05,-1.2382369e+00,-1.2364226e-12,9.9853478e-13
1.6918982e-05,-1.2355711e+00,-1.2337607e-12,9.9853478e-13
1.6928982e-05,-1.2328930e+00,-1.2310866e-12,9.9853478e-13
1.6938982e-05,-1.2302028e+00,-1.2284003e-12,9.9853478e-13
1.6948982e-05,-1.2275005e+00,-1.2257019e-12,9.9853478e-13
1.6958982e-05,-1.2247860e+00,-1.2229914e-12,9.9853478e-13
1.6968982e-05,-1.2220594e+00,-1.2202688e-12,9.9853478e-13
1.6978982e-05,-1.2193208e+00,-1.2175342e-12,9.9853478e-13
1.6988982e-05,-1.2165702e+00,-1.2147876e-12,9.9853478e-13
1.6998982e-05,-1.2138075e+00,-1.2120290e-12,9.9853478e-13
1.7008982e-05,-1.2110329e+00,-1.2092584e-12,9.9853478e-13
1.7018982e-05,-1.2082463e+00,-1.2064759e-12,9.9853478e-13
1.7028982e-05,-1.2054478e+00,-1.2036815e-12,9.9853478e-13
1.7038982e-05,-1.2026373e+00,-1.2008752e-12,9.9853478e-13
1.7048982e-05,-1.1998151e+00,-1.1980571e-12,9.9853478e-13
1.7058982e-05,-1.1969809e+00,-1.1952271e-12,9.9853478e-13
1.7068982e-05,-1.1941350e+00,-1.1923853e-12,9.9853478e-13
1.7078982e-05,-1.1912773e+00,-1.1895318e-12,9.9853478e-13
1.7088982e-05,-1.1884078e+00,-1.1866665e-12,9.9853478e-13
1.7098982e-05,-1.1855266e+00,-1.1837895e-12,9.9853478e-13
1.7108982e-05,-1.1826337e+00,-1.1809009e-12,9.9853478e-13
1.7118982e-05,-1.1797291e+00,-1.1780005e-12,9.9853478e-13
1.7128982e-05,-1.1768129e+00,-1.1750886e-12,9.9853478e-13
1.7138982e-05,-1.1738850e+00,-1.1721650e-12,9.9853478e-13
1.7148982e-05,-1.1709456e+00,-1.1692299e-12,9.9853478e-13
1.7158982e-05,-1.1679946e+00,-1.1662832e-12,9.9853478e-13
1.7168982e-05,-1.1650321e+00,-1.1633251e-12,9.9853478e-13
1.7178982e-05,-1.1620581e+00,-1.1603554e-12,9.9853478e-13
1.7188982e-05,-1.1590726e+00,-1.1573743e-12,9.9853478e-13
1.7198982e-05,-1.1560757e+00,-1.1543818e-12,9.9853478e-13
1.7208982e-05,-1.1530674e+00,-1.1513779e-12,9.9853478e-13
1.7218982e-05,-1.1500477e+00,-1.1483626e-12,9.9853478e-13
1.7228982e-05,-1.1470166e+00,-1.1453360e-12,9.9853478e-13
1.7238982e-05,-1.1439742e+00,-1.1422980e-12,9.9853478e-13
1.7248982e-05,-1.1409206e+00,-1.1392489e-12,9.9853478e-13
1.7258982e-05,-1.1378556e+00,-1.1361884e-12,9.9853478e-13
1.7268982e-05,-1.1347795e+00,-1.1331168e-12,9.9853478e-13
1.7278982e-05,-1.1316921e+00,-1.1300339e-12,9.9853478e-13
1.7288982e-05,-1.1285936e+00,-1.1269399e-12,9.9853478e-13
1.7298982e-05,-1.1254839e+00,-1.1238348e-12,9.9853478e-13
1.7308982e-05,-1.1223631e+00,-1.1207186e-12,9.9853478e-13
1.7318982e-05,-1.1192313e+00,-1.1175914e-12,9.9853478e-13
1.7328982e-05,-1.1160884e+00,-1.1144531e-12,9.9853478e-13
1.7338982e-05,-1.1129345e+00,-1.1113038e-12,9.9853478e-13
1.7348982e-05,-1.1097696e+00,-1.1081435e-12,9.9853478e-13
1.7358982e-05,-1.1065937e+00,-1.1049723e-12,9.9853478e-13
1.7368982e-05,-1.1034069e+00,-1.1017902e-12,9.9853478e-13
1.7378982e-05,-1.1002093e+00,-1.0985972e-12,9.9853478e-13
1.7388982e-05,-1.0970007e+00,-1.0953934e-12,9.9853478e-13
1.7398982e-05,-1.0937814e+00,-1.0921788e-12,9.9853478e-13
1.7408982e-05,-1.0905512e+00,-1.0889533e-12,9.9853478e-13
1.7418982e-05,-1.0873103e+00,-1.0857172e-12,9.9853478e-13
1.7428982e-05,-1.0840587e+00,-1.0824703e-12,9.9853478e-13
1.7438982e-05,-1.0807964e+00,-1.0792128e-12,9.9853478e-13
1.7448982e-05,-1.0775234e+00,-1.0759445e-12,9.9853478e-13
1.7458982e-05,-1.0742397e+00,-1.0726657e-12,9.9853478e-13
1.7468982e-05,-1.0709455e+00,-1.0693763e-12,9.9853478e-13
1.7478982e-05,-1.0676407e+00,-1.0660763e-12,9.9853478e-13
1.7488982e-05,-1.0643253e+00,-1.0627658e-12,9.9853478e-13
1.7498982e-05,-1.0609995e+00,-1.0594449e-12,9.9853478e-13
1.7508982e-05,-1.0576631e+00,-1.0561134e-12,9.9853478e-13
1.7518982e-05,-1.0543164e+00,-1.0527716e-12,9.9853478e-13
1.7528982e-05,-1.0509592e+00,-1.0494193e-12,9.9853478e-13
1.7538982e-05,-1.0475916e+00,-1.0460567e-12,9.9853478e-13
1.7548982e-05,-1.0442138e+00,-1.0426838e-12,9.9853478e-13
1.7558982e-05,-1.0408256e+00,-1.0393005e-12,9.9853478e-13
1.7568982e-05,-1.0374271e+00,-1.0359071e-12,9.9853478e-13
1.7578982e-05,-1.0340184e+00,-1.0325033e-12,9.9853478e-13
1.7588982e-05,-1.0305995e+00,-1.0290895e-12,9.9853478e-13
1.7598982e-05,-1.0271704e+00,-1.0256654e-12,9.9853478e-13
1.7608982e-05,-1.0237312e+00,-1.0222312e-12,9.9853478e-13
1.7618982e-05,-1.0202819e+00,-1.0187870e-12,9.9853478e-13
1.7628982e-05,-1.0168225e+00,-1.0153326e-12,9.9853478e-13
1.7638982e-05,-1.0133531e+00,-1.0118683e-12,9.9853478e-13
1.7648982e-05,-1.0098737e+00,-1.0083940e-12,9.9853478e-13
1.7658982e-05,-1.0063843e+00,-1.0049097e-12,9.9853478e-13
1.7668982e-05,-1.0028849e+00,-1.0014155e-12,9.9853478e-13
1.7678982e-05,-9.9937572e-01,-9.9791141e-13,9.9853478e-13
1.7688982e-05,-9.9585663e-01,-9.9439748e-13,9.9853478e-13
1.7698982e-05,-9.9232772e-01,-9.9087374e-13,9.9853478e-13
1.7708982e-05,-9.8878901e-01,-9.8734022e-13,9.9853478e-13
1.7718982e-05,-9.8524054e-01,-9.8379695e-13,9.9853478e-13
1.7728982e-05,-9.8168235e-01,-9.8024397e-13,9.9853478e-13
1.7738982e-05,-9.7811447e-01,-9.7668131e-13,9.9853478e-13
1.7748982e-05,-9.7453693e-01,-9.7310902e-13,9.9853478e-13
1.7758982e-05,-9.7094978e-01,-9.6952713e-13,9.9853478e-13
1.7768982e-05,-9.6735305e-01,-9.6593566e-13,9.9853478e-13
1.7778982e-05,-9.6374676e-01,-9.6233466e-13,9.9853478e-13
1.7788982e-05,-9.6013097e-01,-9.5872416e-13,9.9853478e-13
1.7798982e-05,-9.5650570e-01,-9.5510421e-13,9.9853478e-13
1.7808982e-05,-9.5287099e-01,-9.5147482e-13,9.9853478e-13
1.7818982e-05,-9.4922687e-01,-9.4783604e-13,9.9853478e-13
1.7828982e-05,-9.4557339e-01,-9.4418791e-13,9.9853478e-13
1.7838982e-05,-9.4191057e-01,-9.4053046e-13,9.9853478e-13
1.7848982e-05,-9.3823846e-01,-9.3686373e-13,9.9853478e-13
1.7858982e-05,-9.3455708e-01,-9.3318775e-13,9.9853478e-13
1.7868982e-05,-9.3086649e-01,-9.2950256e-13,9.9853478e-13
1.7878982e-05,-9.2716670e-01,-9.2580820e-13,9.9853478e-13
1.7888982e-05,-9.2345777e-01,-9.2210470e-13,9.9853478e-13
1.7898982e-05,-9.1973972e-01,-9.1839210e-13,9.9853478e-13
1.7908982e-05,-9.1601260e-01,-9.1467043e-13,9.9853478e-13
1.7918982e-05,-9.1227643e-01,-9.1093974e-13,9.9853478e-13
1.7928982e-05,-9.0853126e-01,-9.0720006e-13,9.9853478e-13
1.7938982e-05,-9.0477712e-01,-9.0345142e-13,9.9853478e-13
1.7948982e-05,-9.0101405e-01,-8.9969387e-13,9.9853478e-13
1.7958982e-05,-8.9724209e-01,-8.9592744e-13,9.9853478e-13
1.7968982e-05,-8.9346128e-01,-8.9215216e-13,9.9853478e-13
1.7978982e-05,-8.8967164e-01,-8.8836808e-13,9.9853478e-13
1.7988982e-05,-8.8587323e-01,-8.8457523e-13,9.9853478e-13
1.7998982e-05,-8.8206607e-01,-8.8077365e-13,9.9853478e-13
1.8008982e-05,-8.7825021e-01,-8.7696338e-13,9.9853478e-13
1.8018982e-05,-8.7442568e-01,-8.7314445e-13,9.9853478e-13
1.8028982e-05,-8.7059252e-01,-8.6931691e-13,9.9853478e-13
1.8038982e-05,-8.6675076e-01,-8.6548078e-13,9.9853478e-13
1.8048982e-05,-8.6290046e-01,-8.6163612e-13,9.9853478e-13
1.8058982e-05,-8.5904163e-01,-8.5778295e-13,9.9853478e-13
1.8068982e-05,-8.5517433e-01,-8.5392131e-13,9.9853478e-13
1.8078982e-05,-8.5129859e-01,-8.5005125e-13,9.9853478e-13
1.8088982e-05,-8.4741444e-01,-8.4617279e-13,9.9853478e-13
1.8098982e-05,-8.4352193e-01,-8.4228599e-13,9.9853478e-13
1.8108982e-05,-8.3962110e-01,-8.3839087e-13,9.9853478e-13
1.8118982e-05,-8.3571198e-01,-8.3448747e-13,9.9853478e-13
1.8128982e-05,-8.3179461e-01,-8.3057585e-13,9.9853478e-13
1.8138982e-05,-8.2786903e-01,-8.2665602e-13,9.9853478e-13
1.8148982e-05,-8.2393528e-01,-8.2272803e-13,9.9853478e-13
1.8158982e-05,-8.1999340e-01,-8.1879193e-13,9.9853478e-13
1.8168982e-05,-8.1604343e-01,-8.1484774e-13,9.9853478e-13
1.8178982e-05,-8.1208540e-01,-8.1089551e-13,9.9853478e-13
1.8188982e-05,-8.0811936e-01,-8.0693528e-13,9.9853478e-13
1.8198982e-05,-8.0414534e-01,-8.0296709e-13,9.9853478e-13
1.8208982e-05,-8.0016338e-01,-7.9899096e-13,9.9853478e-13
1.8218982e-05,-7.9617353e-01,-7.9500696e-13,9.9853478e-13
1.8228982e-05,-7.9217582e-01,-7.9101511e-13,9.9853478e-13
1.8238982e-05,-7.8817029e-01,-7.8701545e-13,9.9853478e-13
1.8248982e-05,-7.8415698e-01,-7.8300802e-13,9.9853478e-13
1.8258982e-05,-7.8013593e-01,-7.7899286e-13,9.9853478e-13
1.8268982e-05,-7.7610719e-01,-7.7497002e-13,9.9853478e-13
1.8278982e-05,-7.7207078e-01,-7.7093953e-13,9.9853478e-13
1.8288982e-05,-7.6802675e-01,-7.6690142e-13,9.9853478e-13
1.8298982e-05,-7.6397515e-01,-7.6285575e-13,9.9853478e-13
1.8308982e-05,-7.5991600e-01,-7.5880255e-13,9.9853478e-13
1.8318982e-05,-7.5584935e-01,-7.5474187e-13,9.9853478e-13
1.8328982e-05,-7.5177525e-01,-7.5067373e-13,9.9853478e-13
1.8338982e-05,-7.4769372e-01,-7.4659818e-13,9.9853478e-13
1.8348982e-05,-7.4360481e-01,-7.4251527e-13,9.9853478e-13
1.8358982e-05,-7.3950857e-01,-7.3842502e-13,9.9853478e-13
1.8368982e-05,-7.3540502e-01,-7.3432749e-13,9.9853478e-13
1.8378982e-05,-7.3129422e-01,-7.3022271e-13,9.9853478e-13
1.8388982e-05,-7.2717620e-01,-7.2611073e-13,9.9853478e-13
1.8398982e-05,-7.2305101e-01,-7.2199158e-13,9.9853478e-13
1.8408982e-05,-7.1891867e-01,-7.1786530e-13,9.9853478e-13
1.8418982e-05,-7.1477924e-01,-7.1373194e-13,9.9853478e-13
1.8428982e-05,-7.1063276e-01,-7.0959153e-13,9.9853478e-13
1.8438982e-05,-7.0647927e-01,-7.0544412e-13,9.9853478e-13
1.8448982e-05,-7.0231880e-01,-7.0128974e-13,9.9853478e-13
1.8458982e-05,-6.9815140e-01,-6.9712845e-13,9.9853478e-13
1.8468982e-05,-6.9397710e-01,-6.9296027e-13,9.9853478e-13
1.8478982e-05,-6.8979596e-01,-6.8878526e-13,9.9853478e-13
1.8488982e-05,-6.8560802e-01,-6.8460345e-13,9.9853478e-13
1.8498982e-05,-6.8141330e-01,-6.8041488e-13,9.9853478e-13
1.8508982e-05,-6.7721186e-01,-6.7621959e-13,9.9853478e-13
1.8518982e-05,-6.7300374e-01,-6.7201764e-13,9.9853478e-13
1.8528982e-05,-6.6878897e-01,-6.6780905e-13,9.9853478e-13
1.8538982e-05,-6.6456760e-01,-6.6359386e-13,9.9853478e-13
1.8548982e-05,-6.6033968e-01,-6.5937213e-13,9.9853478e-13
1.8558982e-05,-6.5610523e-01,-6.5514389e-13,9.9853478e-13
1.8568982e-05,-6.5186431e-01,-6.5090919e-13,9.9853478e-13
1.8578982e-05,-6.4761696e-01,-6.4666806e-13,9.9853478e-13
1.8588982e-05,-6.4336322e-01,-6.4242055e-13,9.9853478e-13
1.8598982e-05,-6.3910312e-01,-6.3816670e-13,9.9853478e-13
1.8608982e-05,-6.3483672e-01,-6.3390654e-13,9.9853478e-13
1.8618982e-05,-6.3056405e-01,-6.2964014e-13,9.9853478e-13
1.8628982e-05,-6.2628516e-01,-6.2536752e-13,9.9853478e-13
1.8638982e-05,-6.2200009e-01,-6.2108872e-13,9.9853478e-13
1.8648982e-05,-6.1770888e-01,-6.1680380e-13,9.9853478e-13
1.8658982e-05,-6.1341157e-01,-6.1251279e-13,9.9853478e-13
1.8668982e-05,-6.0910821e-01,-6.0821573e-13,9.9853478e-13
1.8678982e-05,-6.0479884e-01,-6.0391267e-13,9.9853478e-13
1.8688982e-05,-6.0048350e-01,-5.9960366e-13,9.9853478e-13
1.8698982e-05,-5.9616223e-01,-5.9528872e-13,9.9853478e-13
1.8708982e-05,-5.9183507e-01,-5.9096791e-13,9.9853478e-13
1.8718982e-05,-5.8750208e-01,-5.8664126e-13,9.9853478e-13
1.8728982e-05,-5.8316329e-01,-5.8230883e-13,9.9853478e-13
1.8738982e-05,-5.7881874e-01,-5.7797064e-13,9.9853478e-13
1.8748982e-05,-5.7446848e-01,-5.7362676e-13,9.9853478e-13
1.8758982e-05,-5.7011255e-01,-5.6927721e-13,9.9853478e-13
1.8768982e-05,-5.6575099e-01,-5.6492204e-13,9.9853478e-13
1.8778982e-05,-5.6138385e-01,-5.6056130e-13,9.9853478e-13
1.8788982e-05,-5.5701117e-01,-5.5619503e-13,9.9853478e-13
1.8798982e-05,-5.5263299e-01,-5.5182326e-13,9.9853478e-13
1.8808982e-05,-5.4824936e-01,-5.4744605e-13,9.9853478e-13
1.8818982e-05,-5.4386031e-01,-5.4306344e-13,9.9853478e-13
1.8828982e-05,-5.3946590e-01,-5.3867547e-13,9.9853478e-13
1.8838982e-05,-5.3506617e-01,-5.3428218e-13,9.9853478e-13
1.8848982e-05,-5.3066115e-01,-5.2988361e-13,9.9853478e-13
1.8858982e-05,-5.2625089e-01,-5.2547982e-13,9.9853478e-13
1.8868982e-05,-5.2183545e-01,-5.2107084e-13,9.9853478e-13
1.8878982e-05,-5.1741485e-01,-5.1665672e-13,9.9853478e-13
1.8888982e-05,-5.1298914e-01,-5.1223750e-13,9.9853478e-13
1.8898982e-05,-5.0855837e-01,-5.0781322e-13,9.9853478e-13
1.8908982e-05,-5.0412259e-01,-5.0338394e-13,9.9853478e-13
1.8918982e-05,-4.9968182e-01,-4.9894968e-13,9.9853478e-13
1.8928982e-05,-4.9523613e-01,-4.9451050e-13,9.9853478e-13
1.8938982e-05,-4.9078555e-01,-4.9006644e-13,9.9853478e-13
1.8948982e-05,-4.8633012e-01,-4.8561754e-13,9.9853478e-13
1.8958982e-05,-4.8186989e-01,-4.8116385e-13,9.9853478e-13
1.8968982e-05,-4.7740491e-01,-4.7670541e-13,9.9853478e-13
1.8978982e-05,-4.7293522e-01,-4.7224226e-13,9.9853478e-13
1.8988982e-05,-4.6846086e-01,-4.6777446e-13,9.9853478e-13
1.8998982e-05,-4.6398187e-01,-4.6330203e-13,9.9853478e-13
1.9008982e-05,-4.5949831e-01,-4.5882504e-13,9.9853478e-13
1.9018982e-05,-4.5501021e-01,-4.5434352e-13,9.9853478e-13
1.9028982e-05,-4.5051762e-01,-4.4985751e-13,9.9853478e-13
1.9038982e-05,-4.4602058e-01,-4.4536706e-13,9.9853478e-13
1.9048982e-05,-4.4151914e-01,-4.4087222e-13,9.9853478e-13
1.9058982e-05,-4.3701334e-01,-4.3637302e-13,9.9853478e-13
1.9068982e-05,-4.3250324e-01,-4.3186952e-13,9.9853478e-13
1.9078982e-05,-4.2798886e-01,-4.2736176e-13,9.9853478e-13
1.9088982e-05,-4.2347026e-01,-4.2284978e-13,9.9853478e-13
1.9098982e-05,-4.1894747e-01,-4.1833362e-13,9.9853478e-13
1.9108982e-05,-4.1442056e-01,-4.1381334e-13,9.9853478e-13
1.9118982e-05,-4.0988955e-01,-4.0928897e-13,9.9853478e-13
1.9128982e-05,-4.0535450e-01,-4.0476056e-13,9.9853478e-13
1.9138982e-05,-4.0081545e-01,-4.0022816e-13,9.9853478e-13
1.9148982e-05,-3.9627244e-01,-3.9569181e-13,9.9853478e-13
1.9158982e-05,-3.9172552e-01,-3.9115155e-13,9.9853478e-13
1.9168982e-05,-3.8717473e-01,-3.8660743e-13,9.9853478e-13
1.9178982e-05,-3.8262012e-01,-3.8205950e-13,9.9853478e-13
1.9188982e-05,-3.7806174e-01,-3.7750780e-13,9.9853478e-13
1.9198982e-05,-3.7349963e-01,-3.7295237e-13,9.9853478e-13
1.9208982e-05,-3.6893382e-01,-3.6839325e-13,9.9853478e-13
1.9218982e-05,-3.6436438e-01,-3.6383051e-13,9.9853478e-13
1.9228982e-05,-3.5979134e-01,-3.5926417e-13,9.9853478e-13
1.9238982e-05,-3.5521475e-01,-3.5469429e-13,9.9853478e-13
1.9248982e-05,-3.5063466e-01,-3.5012090e-13,9.9853478e-13
1.9258982e-05,-3.4605110e-01,-3.4554406e-13,9.9853478e-13
1.9268982e-05,-3.4146413e-01,-3.4096381e-13,9.9853478e-13
1.9278982e-05,-3.3687379e-01,-3.3638020e-13,9.9853478e-13
1.9288982e-05,-3.3228012e-01,-3.3179326e-13,9.9853478e-13
1.9298982e-05,-3.2768318e-01,-3.2720305e-13,9.9853478e-13
1.9308982e-05,-3.2308300e-01,-3.2260961e-13,9.9853478e-13
1.9318982e-05,-3.1847963e-01,-3.1801299e-13,9.9853478e-13
1.9328982e-05,-3.1387312e-01,-3.1341323e-13,9.9853478e-13
1.9338982e-05,-3.0926351e-01,-3.0881037e-13,9.9853478e-13
1.9348982e-05,-3.0465085e-01,-3.0420447e-13,9.9853478e-13
1.9358982e-05,-3.0003518e-01,-2.9959556e-13,9.9853478e-13
1.9368982e-05,-2.9541655e-01,-2.9498370e-13,9.9853478e-13
1.9378982e-05,-2.9079500e-01,-2.9036892e-13,9.9853478e-13
1.9388982e-05,-2.8617059e-01,-2.8575128e-13,9.9853478e-13
1.9398982e-05,-2.8154335e-01,-2.8113082e-13,9.9853478e-13
1.9408982e-05,-2.7691333e-01,-2.7650759e-13,9.9853478e-13
1.9418982e-05,-2.7228058e-01,-2.7188163e-13,9.9853478e-13
1.9428982e-05,-2.6764514e-01,-2.6725298e-13,9.9853478e-13
1.9438982e-05,-2.6300706e-01,-2.6262169e-13,9.9853478e-13
1.9448982e-05,-2.5836638e-01,-2.5798782e-13,9.9853478e-13
1.9458982e-05,-2.5372316e-01,-2.5335140e-13,9.9853478e-13
1.9468982e-05,-2.4907743e-01,-2.4871247e-13,9.9853478e-13
1.9478982e-05,-2.4442924e-01,-2.4407109e-13,9.9853478e-13
1.9488982e-05,-2.3977864e-01,-2.3942731e-13,9.9853478e-13
1.9498982e-05,-2.3512567e-01,-2.3478116e-13,9.9853478e-13
1.9508982e-05,-2.3047038e-01,-2.3013269e-13,9.9853478e-13
1.9518982e-05,-2.2581282e-01,-2.2548195e-13,9.9853478e-13
1.9528982e-05,-2.2115303e-01,-2.2082899e-13,9.9853478e-13
1.9538982e-05,-2.1649105e-01,-2.1617384e-13,9.9853478e-13
1.9548982e-05,-2.1182694e-01,-2.1151657e-13,9.9853478e-13
1.9558982e-05,-2.0716074e-01,-2.0685720e-13,9.9853478e-13
1.9568982e-05,-2.0249249e-01,-2.0219580e-13,9.9853478e-13
1.9578982e-05,-1.9782225e-01,-1.9753239e-13,9.9853478e-13
1.9588982e-05,-1.9315005e-01,-1.9286704e-13,9.9853478e-13
1.9598982e-05,-1.8847595e-01,-1.8819979e-13,9.9853478e-13
1.9608982e-05,-1.8379998e-01,-1.8353068e-13,9.9853478e-13
1.9618982e-05,-1.7912221e-01,-1.7885975e-13,9.9853478e-13
1.9628982e-05,-1.7444266e-01,-1.7418706e-13,9.9853478e-13
1.9638982e-05,-1.6976139e-01,-1.6951266e-13,9.9853478e-13
1.9648982e-05,-1.6507845e-01,-1.6483657e-13,9.9853478e-13
1.9658982e-05,-1.6039388e-01,-1.6015887e-13,9.9853478e-13
1.9668982e-05,-1.5570772e-01,-1.5547958e-13,9.9853478e-13
1.9678982e-05,-1.5102003e-01,-1.5079875e-13,9.9853478e-13
1.9688982e-05,-1.4633085e-01,-1.4611644e-13,9.9853478e-13
1.9698982e-05,-1.4164022e-01,-1.4143269e-13,9.9853478e-13
1.9708982e-05,-1.3694820e-01,-1.3674754e-13,9.9853478e-13
1.9718982e-05,-1.3225482e-01,-1.3206104e-13,9.9853478e-13
1.9728982e-05,-1.2756014e-01,-1.2737324e-13,9.9853478e-13
1.9738982e-05,-1.2286420e-01,-1.2268418e-13,9.9853478e-13
1.9748982e-05,-1.1816705e-01,-1.1799391e-13,9.9853478e-13
1.9758982e-05,-1.1346873e-01,-1.1330247e-13,9.9853478e-13
1.9768982e-05,-1.0876929e-01,-1.0860992e-13,9.9853478e-13
1.9778982e-05,-1.0406878e-01,-1.0391629e-13,9.9853478e-13
1.9788982e-05,-9.9367238e-02,-9.9221643e-14,9.9853478e-13
1.9798982e-05,-9.4664718e-02,-9.4526013e-14,9.9853478e-13
1.9808982e-05,-8.9961263e-02,-8.9829450e-14,9.9853478e-13
1.9818982e-05,-8.5256921e-02,-8.5132001e-14,9.9853478e-13
1.9828982e-05,-8.0551737e-02,-8.0433711e-14,9.9853478e-13
1.9838982e-05,-7.5845758e-02,-7.5734627e-14,9.9853478e-13
1.9848982e-05,-7.1139030e-02,-7.1034796e-14,9.9853478e-13
1.9858982e-05,-6.6431601e-02,-6.6334264e-14,9.9853478e-13
1.9868982e-05,-6.1723515e-02,-6.1633077e-14,9.9853478e-13
1.9878982e-05,-5.7014821e-02,-5.6931281e-14,9.9853478e-13
1.9888982e-05,-5.2305563e-02,-5.2228924e-14,9.9853478e-13
1.9898982e-05,-4.7595790e-02,-4.7526052e-14,9.9853478e-13
1.9908982e-05,-4.2885547e-02,-4.2822710e-14,9.9853478e-13
1.9918982e-05,-3.8174880e-02,-3.8118946e-14,9.9853478e-13
1.9928982e-05,-3.3463837e-02,-3.3414805e-14,9.9853478e-13
1.9938982e-05,-2.8752463e-02,-2.8710335e-14,9.9853478e-13
1.9948982e-05,-2.4040806e-02,-2.4005581e-14,9.9853478e-13
1.9958982e-05,-1.9328912e-02,-1.9300590e-14,9.9853478e-13
1.9968982e-05,-1.4616826e-02,-1.4595409e-14,9.9853478e-13
1.9978982e-05,-9.9045965e-03,-9.8900841e-15,9.9853478e-13
1.9988982e-05,-5.1922692e-03,-5.1846613e-15,9.9853478e-13
1.9998982e-05,-4.7989054e-04,-4.7918740e-16,9.9853478e-13
2.0000000e-05,-1.6996617e-15,-1.6970915e-27,9.9853478e-13
